,cangdan,cangdan_huanbi,member_oi,jicha_mom,kucun_tongbi,kucun_shuiwei,kucun_huanbi_week,kucun_huanbi_month,kucun_huanbi_diff_week,kucun_huanbi_diff_month,rtn_skew,ret_skew,rtn_kurt,rv_umd,rtn_skew_std,ERR,ew_signal_5
2015-02-04,0.978856895355001,0.987287888985002,1.006085304525,0.987926312709998,0.969422945775007,1.00411457587001,0.965914373415004,0.965914373415004,0.981850695725003,0.965664030194999,0.976539605529996,1.000756763065,0.998143112774994,1.01114435867,0.997224473594998,1.002018066235,0.9759293101600064
2015-02-05,0.977926079415001,0.988579974335003,1.00538675283,0.990538317039998,0.968700363050007,1.00221552082501,0.965273978550005,0.965273978550005,0.983159502140003,0.966007262524999,0.977007940839996,0.99993208498,0.999094972484995,1.010087140315,0.997262755879999,1.002926193565,0.9764733850250058
2015-02-06,0.980523934795,0.989037241060004,1.00358711785,0.988104825519998,0.972007375670007,1.00733517082501,0.966325990560005,0.966325990560005,0.989555531375002,0.968330608879998,0.974681862024996,0.999885120399999,0.999612090454995,1.007487730315,0.996082122639999,1.00092954758,0.9774236826400049
2015-02-09,0.982228164425001,0.990959075335003,1.00217834081,0.988238272399997,0.973166557070007,1.00844212082501,0.965774579580004,0.965774579580004,0.987995976200003,0.966701670589998,0.972756828414996,0.997010883224999,0.998896648224996,1.008177549945,0.995586478005,1.001450466175,0.9766055571300059
2015-02-10,0.981056156225,0.992100654295004,1.00176921236,0.988934818059997,0.974065133520007,1.01284597082501,0.968238651940002,0.968238651940002,0.987848212970002,0.966906052134997,0.971021062034996,0.994979981269998,1.000315452635,1.007022663895,0.997512507689999,1.00189500008,0.9772538277800056
2015-02-11,0.981078764675,0.993209818065004,0.999944514805002,0.988503280774997,0.974196603670008,1.01121347082501,0.971073283430003,0.971073283430003,0.989678755235002,0.969992486174997,0.971552596544995,0.995751746779997,1.00200837618,1.00436420053,0.998347205239999,1.00319073414,0.9784244810550049
2015-02-12,0.980487374304999,0.992761642105004,1.0011585383,0.989630599619996,0.972686419265008,1.008222914105,0.972789572340003,0.972789572340003,0.990359266385002,0.969488111944996,0.971686162639994,0.997755678819998,0.999156959519994,1.004631995785,0.997651676164999,1.00447495376,0.9786574138800059
2015-02-13,0.985097605855,0.995051421340004,0.999473016190002,0.992424887864996,0.979030235860008,1.010689683615,0.979847154770003,0.979847154770003,0.993019725820002,0.970586944564997,0.974622582854995,0.996833047079998,0.997915675889994,1.006592239845,0.992394137189999,1.0109661483,0.9810944956700071
2015-02-16,0.988046123835,0.994394765870004,0.998941350995002,0.993538850999997,0.981663095370008,1.00967394332501,0.983370862125003,0.983370862125003,0.992954418065003,0.968618228629996,0.973682720614995,0.998863803549999,0.999087513954994,1.005400627235,0.995105643764998,1.01299449727,0.9827580727900052
2015-02-17,0.985930469644999,0.992252305585003,0.999270872670002,0.992676466924998,0.984778816210008,1.01342372128501,0.984554299480003,0.984554299480003,0.993009350165003,0.969866935849997,0.974241168329994,0.999872163754998,0.997701432629994,1.008622981765,0.992566303074998,1.013906148725,0.9827699828400044
2015-02-25,0.986544369644999,0.993987353540003,0.997902718370002,0.992397613369998,0.976751759780008,1.01363724517001,0.985517230735003,0.985517230735003,0.992862954575002,0.966450869259998,0.969504889279995,0.998661366629998,1.00011125597999,1.00913518485,0.989932575104999,1.01251291908,0.9824379545300043
2015-02-26,0.989459069644999,0.997135766220003,0.998932115920003,0.988520920239998,0.982795733535008,1.01981740578501,0.994174083560004,0.994174083560004,0.999209411420002,0.970306723664997,0.966017497149995,0.999916617824998,1.00185105255,1.01164108291,0.992034320504999,1.019025834965,0.9867590617950047
2015-02-27,0.993380710319999,0.998069710905004,0.995562336595003,0.989833762194999,0.984052620405008,1.02126880136001,0.999964412530005,0.999964412530005,1.000567934655,0.979169388369998,0.969053543304995,1.000041578965,1.00271842067,1.015290039135,0.982817149345,1.01909454918,0.9887268613200056
2015-03-02,0.995228710319999,1.00020048756501,0.994797579795002,0.985411071149998,0.986519389135008,1.02585502816501,1.003704793005,1.003704793005,1.00041213749,0.980404486119997,0.968933204214996,1.01000157504,1.002705896845,1.021980390095,0.979013440054999,1.02612513477,0.9916522021100072
2015-03-03,0.998475710319999,0.999214657155004,0.996110351875002,0.983947225894997,0.992786358075008,1.023837343365,1.000328342975,1.000328342975,0.99480934459,0.978396371124997,0.968665821524995,1.012547942405,1.00295880417999,1.022990568845,0.980914879719998,1.02792198564,0.9921482461250071
2015-03-04,0.998195810319999,1.00152793012001,0.996807349585002,0.982783036914998,0.991910709260008,1.02337073134,1.001989033525,1.001989033525,0.99339791031,0.977977120234996,0.969677511949996,1.01086803345,1.00203750672999,1.02046897068,0.982267495914998,1.026889609775,0.992147805050007
2015-03-05,0.992808710319999,0.998563328040005,0.998864386005002,0.982782151254997,0.971772659260008,1.01632268694,1.00502673761,1.00502673761,0.998050297654999,0.984947960874994,0.970736241564996,1.00907953197,1.00264875184499,1.018192000265,0.983859585834999,1.025284512465,0.9903756945850085
2015-03-06,0.990130310319999,0.996869029040006,1.001633234805,0.983753089469999,0.965448009260008,1.010758216095,1.001553817675,1.001553817675,0.999099411504999,0.983609820864995,0.970323009214995,1.0071967436,1.00390230311999,1.01737084712,0.98786947957,1.02573464568,0.9889550025500083
2015-03-09,0.998092510319999,0.997182170015005,1.001141274055,0.982391710535,0.962780533935008,1.016636616095,1.009839368955,1.009839368955,1.000366398565,0.991614036719995,0.973620740174994,1.00609004494,1.00529062302499,1.02083588514,0.989790565335,1.028156337985,0.9941160216100079
2015-03-10,0.999378079119999,0.993606808615005,1.001335024615,0.98031624215,0.961775933935008,1.011402809035,1.0052978707,1.0052978707,1.00422820558,0.987419274794996,0.972716440374993,1.00937907613,1.00856419755999,1.02162490504,0.996053466365,1.03086455628,0.9947459244700084
2015-03-11,0.996232492079999,0.999868550915005,0.995496924615003,0.984895058054999,0.961042844035008,1.01521277975,1.00786144549,1.00786144549,1.00009458028,0.989248643294996,0.975051965049992,1.00444603495,1.00695028786999,1.02042285875,0.995559990245,1.030192586625,0.9948551477400078
2015-03-12,0.994669225239999,1.00003376455501,1.000481149735,0.982860765524999,0.959626844035008,1.011574707035,1.00986191739,1.00986191739,1.00573591007,0.993131311334996,0.974195707894992,1.00509523722,1.00727815835499,1.01991988194,0.995258035555001,1.02787964647,0.9953498362650078
2015-03-13,0.992466837319999,0.995326404375004,1.001915844815,0.981608120735,0.962018044035008,1.01033393741,1.00671849918,1.00671849918,1.004458283925,0.988388210354997,0.974870507104992,1.005698651385,1.00535378820999,1.020169605605,0.994876794995,1.02801071282,0.9926447163900055
2015-03-16,0.989691037579998,0.996432426775005,1.004407705085,0.976760655985,0.954555044035008,1.00194517911,1.001584777025,1.001584777025,1.004854660675,0.988541748154996,0.975588373259993,1.00465508662,1.00478972041999,1.02167357334,0.994298860920001,1.03113188167,0.9895453013600058
2015-03-17,0.990047469729998,0.996572758245005,1.00323484594,0.977287835705,0.960537844035008,0.998619836830004,0.998642428504998,0.998642428504998,1.001962367505,0.984344288324995,0.972279696534992,1.00500666747,1.00530946924499,1.020713648365,0.99329134104,1.031452892735,0.9876879279200058
2015-03-18,0.990209577649997,0.997874814655004,0.996075406090003,0.982537525695,0.960806444035008,1.001510954735,1.00083898757,1.00083898757,1.00547557238,0.985354170504994,0.972495096434991,1.001463505745,0.999577841864992,1.023636354235,0.99004389263,1.032519458665,0.9871601025650042
2015-03-19,0.994196583049997,0.997129814455005,0.994040396420003,0.98404715564,0.968959044035008,1.003389454735,1.00265756064,1.00265756064,1.00339803608,0.982379568654994,0.970233705644992,1.001902704725,1.00243002642999,1.0236334949,0.99053004605,1.034193336115,0.9896078768250057
2015-03-20,0.993390075179998,0.996123740695005,0.995626832150003,0.982630030944999,0.966479244035008,0.995698039235004,1.000035491405,1.000035491405,1.00333742829,0.983695535134995,0.971947868034992,1.001079919475,0.999639645644994,1.02580190813,0.98771207898,1.03563418164,0.9868444020850049
